id,name,phone,o,u,k,d,addr,content,x y,url
120190103190624,臺南市私立永伈居家式服務類長期照顧服務機構,06-2081595,老人福利,長期照顧,居家服務單位,永康區,臺南市北區元寶里10鄰北園街8巷10號3樓,身體照顧服務、家事服務,"[120.2233923, 23.0115799]",
120190103190834,財團法人臺南市私立天主教美善社會福利基金會附設臺南市私立美善居家長照機構,06-2479925,老人福利,長期照顧,居家服務單位,東區,臺南市安南區安中路二段300號3樓,沐浴車,"[120.18537190000006, 23.0470581]",
120190103190851,財團法人臺南市私立天主教美善社會福利基金會附設臺南市私立美善居家長照機構,06-2479925,老人福利,長期照顧,居家服務單位,中西區,臺南市安南區安中路二段300號3樓,沐浴車,"[120.18537190000006, 23.0470581]",
120190103190906,財團法人臺南市私立天主教美善社會福利基金會附設臺南市私立美善居家長照機構,06-2479925,老人福利,長期照顧,居家服務單位,北區,臺南市安南區安中路二段300號3樓,沐浴車,"[120.18537190000006, 23.0470581]",
20171017163130195,臺南市東區關聖里辦公處,06-3311807,老人福利,社團及據點,社區照顧關懷據點,東區,台南市東區裕農路726巷16號,關懷訪視、電話問安、健康促進,"[120.23792800000001, 22.988591]",http://www.tneast.gov.tw/village_1a.php?id=%C3%F6%B8t%A8%BD
120190103190916,財團法人臺南市私立天主教美善社會福利基金會附設臺南市私立美善居家長照機構,06-2479925,老人福利,長期照顧,居家服務單位,南區,臺南市安南區安中路二段300號3樓,沐浴車,"[120.18537190000006, 23.0470581]",
120190103190928,財團法人臺南市私立天主教美善社會福利基金會附設臺南市私立美善居家長照機構,06-2479925,老人福利,長期照顧,居家服務單位,安平區,臺南市安南區安中路二段300號3樓,沐浴車,"[120.18537190000006, 23.0470581]",
120190103190940,財團法人臺南市私立天主教美善社會福利基金會附設臺南市私立美善居家長照機構,06-2479925,老人福利,長期照顧,居家服務單位,安南區,臺南市安南區安中路二段300號3樓,沐浴車,"[120.18537190000006, 23.0470581]",
2013071108472436,社子社區活動中心,0932-714970,社福及社區,社區活動中心,社區活動中心,官田區,臺南市 官田區 社子里2鄰 社子11號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.35720600000002, 23.182069]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={8D4CE988-1E65-4569-AD63-000B4C461F02}
2013071108472437,渡頭社區活動中心,0932836136,社福及社區,社區活動中心,社區活動中心,官田區,臺南市 官田區 渡頭里2鄰 渡子頭18號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.33333330000005, 23.1833333]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={0534B716-E72D-4EFA-9BA3-23B2EC1629FF}
2013071108472438,二鎮社區活動中心,0938-831921,社福及社區,社區活動中心,社區活動中心,官田區,台南市官田區二鎮里68號之1,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.3262823, 23.2114605]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={8618E015-C04E-4DA6-A7FB-0BC6FE27AFB9}
2013071108472439,官田社區活動中心,0921-558301,社福及社區,社區活動中心,社區活動中心,官田區,臺南市 官田區 官田里 官田315號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.34010799999999, 23.188952]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={2797A7D7-3234-47C6-B070-731E552B9F19}
2013071108472440,東西庄社區活動中心,0931927932 ,社福及社區,社區活動中心,社區活動中心,官田區,臺南市官田區東庄里西庄125之2號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.294758, 23.188187]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={263B96AF-FC8E-4D9D-9027-AEA5E2D3089A}
2013071108472441,石子瀨社區活動中心,06-5761341,社福及社區,社區活動中心,社區活動中心,大內區,臺南市 大內區 石城里114－66號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.36204900000007, 23.118461]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={4E04C13A-5F93-4143-96B2-B862A31E7007}
2013071108472442,大內社區活動中心,06-5765176,社福及社區,社區活動中心,社區活動中心,大內區,臺南市 大內區 大內里63號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.36204900000007, 23.118461]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={29F81642-F9D2-47F9-A3CF-9B6D356BA67C}
2013071108472443,頭社社區活動中心,06-5765578,社福及社區,社區活動中心,社區活動中心,大內區,臺南市 大內區 頭社里10－1號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.38506099999995, 23.144154]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={B15BAD84-D0A3-45AB-9344-0AD564044945}
2013071108472444,二溪社區活動中心,06-5763779,社福及社區,社區活動中心,社區活動中心,大內區,臺南市 大內區 二溪里198－1號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.38822299999993, 23.120831]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={09998D7D-D21B-487B-8440-31CBA8160A6E}
2013071108472446,曲溪社區活動中心,06-5763874,社福及社區,社區活動中心,社區活動中心,大內區,臺南市 大內區 曲溪里 51－2號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.36204900000007, 23.118461]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={80886DF9-A491-4011-8047-B72111801EF2}
2013071108472447,環湖社區活動中心,06-5760165,社福及社區,社區活動中心,社區活動中心,大內區,臺南市大內區環湖里57號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.44379400000003, 23.154829]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={62DC9757-6AE1-4B12-859E-B902575BACAD}
2013071108472448,西寮社區活動中心,06-7800262,社福及社區,社區活動中心,社區活動中心,七股區,臺南市七股區西寮里1-3號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.09070070000007, 23.1970702]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={CE5BAF7F-2766-46F8-A809-CF58089676D7}
2013071108472449,中寮社區活動中心,06-7800882,社福及社區,社區活動中心,社區活動中心,七股區,臺南市七股區中寮里中寮63-2號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.09070070000007, 23.1970702]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={6AB183E0-E251-4D33-BD41-A81A9C5E8173}
2013071108472450,鹽埕社區活動中心,06-7800174,社福及社區,社區活動中心,社區活動中心,七股區,臺南市 七股區 鹽埕里 鹽埕165－1號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.09070070000007, 23.1970702]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={5DB17E09-05C1-4C4D-A2F6-A10B09ADD144}
2013071108472451,大寮社區活動中心,06-7875039,社福及社區,社區活動中心,社區活動中心,七股區,臺南市七股區大寮里大寮36-12號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.14980200000002, 23.14922]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={DF0B99D3-FDFA-4DE0-A40D-3019E5BD6862}
2013071108472452,樹林社區活動中心,06-7893422 ,社福及社區,社區活動中心,社區活動中心,七股區,臺南市 七股區 樹林里1鄰 樹林5－8號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.15641000000005, 23.112546]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={24A71300-6D3D-417A-B136-C2A5DECCA6F6}
2013071108472453,篤加社區活動中心,06-7225625,社福及社區,社區活動中心,社區活動中心,七股區,臺南市 七股區 篤加里 篤加47－7號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.12833899999998, 23.161112]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={CB484464-86D7-47E1-9ACD-CD52369CCBEE}
2013071108472454,看坪社區活動中心,06-7895189,社福及社區,社區活動中心,社區活動中心,七股區,臺南市七股區看坪里45-1號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.14608499999997, 23.12853]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={118DF389-3066-423B-93DB-5CFAE9D7EDEF}
2013071108472455,後港社區活動中心,06-7941672,社福及社區,社區活動中心,社區活動中心,七股區,臺南市 七股區 後港里10鄰 港西11－5號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.12961799999994, 23.189934]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={52618CED-C69D-41EF-8453-A1610161202F}
2013071108472456,七股社區活動中心,06-7873200,社福及社區,社區活動中心,社區活動中心,七股區,臺南市七股區七股里103-1號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.13891020000005, 23.1404271]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={B325D8F1-C34E-4663-B56E-88A676C47CE3}
2013071108472457,玉成社區活動中心,06-7871989,社福及社區,社區活動中心,社區活動中心,七股區,臺南市 七股區 玉成里3鄰 玉成17號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.13137899999992, 23.137922]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={1EE5C0BD-1BAF-453E-9670-389F578B5DA6}
2013071108472458,竹港社區活動中心,06-7891732,社福及社區,社區活動中心,社區活動中心,七股區,臺南市七股區竹港里6鄰52-19號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.16759019999995, 23.0975428]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={4BE43DF8-2EB9-4B67-8DA6-816151077648}
2013071108472459,三股社區活動中心,06-7882168,社福及社區,社區活動中心,社區活動中心,七股區,臺南市 七股區 三股里3鄰 39號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.11712299999999, 23.10222]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={4F3874DD-F59B-46D4-91A0-CC3510F56E63}
2013071108472483,關廟社區活動中心,06-5950002; 06-5952125,社福及社區,社區活動中心,社區活動中心,關廟區,臺南市關廟區關廟里文化街85號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.32403160000001, 22.9590509]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={265C79A0-DEF1-4D17-BAB4-614870FDFB0A}
2013071108472484,中西東安社區聯合活動中心,06-2366187,社福及社區,社區活動中心,社區活動中心,東區,臺南市 東區 長榮路二段17號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.315652, 23.319576]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={53BE2873-6977-4E8F-B530-CCC583A9C010}
2013071108472485,後甲南聖社區聯合活動中心,06-3311391,社福及社區,社區活動中心,社區活動中心,東區,臺南市 東區 裕農路878號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.24283689999993, 22.989693]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={1B1AE3F0-A34E-400A-A825-F1476DBC547A}
2013071108472487,關聖社區活動中心,06-3315630,社福及社區,社區活動中心,社區活動中心,東區,臺南市東區關聖里裕孝路118號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.2434902, 22.9867546]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={1EF5488E-7594-4299-9D36-A6B75822FB53}
2013071108472488,龍山社區活動中心,06-2352746,社福及社區,社區活動中心,社區活動中心,東區,臺南市 東區 林森路一段311號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.22038550000002, 22.9837562]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={B1263C14-FEAB-4678-BD51-A1A4C66EF2C4}
2013071108472489,仁和社區活動中心,06-2680622,社福及社區,社區活動中心,社區活動中心,東區,臺南市 東區 仁和路113巷39號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.23431000000005, 22.9711391]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={1034F1D6-C824-4718-B462-44F3021D7799}
2013071108472490,東光社區活動中心,06-2742032,社福及社區,社區活動中心,社區活動中心,東區,臺南市東區東光路1段39-1號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.2308564, 22.9916061]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={F3C983E4-1839-4B35-AC2B-FFE22735CDD8}
2013071108472491,小東社區活動中心,0916-330545,社福及社區,社區活動中心,社區活動中心,東區,臺南市 東區 小東路198巷24弄52號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.22696999999994, 22.9990895]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={E4091138-8CF9-4FEC-8F11-91CDED895D70}
2013071108472492,大學東寧社區聯合活動中心,06-2005760,社福及社區,社區活動中心,社區活動中心,東區,臺南市 東區 林森路二段252號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.22446379999997, 22.9907935]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={E259CC08-E8B6-4AE3-B11B-F8DDAA2E4F11}
2013071108472493,大忠、大林社區活動中心,06-2151444,社福及社區,社區活動中心,社區活動中心,南區,臺南市大同路2段482巷133弄15號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.212534, 22.972565]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={BA4940B6-94B2-491F-B5BC-4328F7B24B72}
2013071108472494,明興社區活動中心,06-2630855,社福及社區,社區活動中心,社區活動中心,南區,臺南市 南區 德興路88號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.19239500000003, 22.965213]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={FD3C1A4F-8510-48EB-B8F3-3EBA71B017C4}
2013071108472495,新興社區活動中心,06-2646610,社福及社區,社區活動中心,社區活動中心,南區,臺南市 南區 新興路22號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.19642440000007, 22.979236]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={BBD33D72-FE5A-427A-A107-DD9C7DA6EBCE}
2013071108472496,永寧社區活動中心,06-2622378,社福及社區,社區活動中心,社區活動中心,南區,臺南市 南區 灣裡路263巷41號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.18333699999994, 22.9269041]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={0B1E0D12-A55B-4CE3-8F9D-35E5FC32FDFA}
2013071108472498,田寮社區活動中心,06-2646946,社福及社區,社區活動中心,社區活動中心,南區,臺南市 南區 夏林路379號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.19470100000001, 22.982181]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={0394B12F-10F5-4457-B049-D039EFD441B4}
2013071108472499,喜樹聯合社區活動中心,06-2962134,社福及社區,社區活動中心,社區活動中心,南區,臺南市 南區 喜樹路181號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.17811949999998, 22.9405326]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={A2102086-E314-4BF8-991C-5C0E30BD03AA}
20130711084724100,國宅社區活動中心,06-2631259,社福及社區,社區活動中心,社區活動中心,南區,臺南市 南區 金華路2段33巷81號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.18855489999999, 22.977068]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={00789C41-8003-4E2C-8DAA-209954ECD7F8}
20130711084724101,鯤鯓社區活動中心,0933-673557,社福及社區,社區活動中心,社區活動中心,南區,臺南市 南區 鯤鯓路147－1號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.16961200000003, 22.9614848]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={73C2A909-14EB-4615-BF79-FA9C35EE6E31}
20130711084724102,金華社區活動中心,06-2645973,社福及社區,社區活動中心,社區活動中心,南區,臺南市 南區 慶南街201號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.19007299999998, 22.9783794]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={4D7AA062-1FFE-4D17-BBA1-5F3264BD69B9}
20130711084724103,再興社區活動中心,06-2910126＃308,社福及社區,社區活動中心,社區活動中心,南區,臺南市 南區 三官路176巷5弄19號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.19389150000006, 22.9807768]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={FFBEA90F-1E8C-4A5E-B3DC-110909BA314F}
20130711084724104,白雪社區活動中心,0929-288082,社福及社區,社區活動中心,社區活動中心,南區,臺南市 南區 鹽埕路157號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.18862899999999, 22.9685221]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={AF664016-59FE-4977-A61D-4A5D8A8362DB}
20130711084724105,文華社區活動中心,06-2654477,社福及社區,社區活動中心,社區活動中心,南區,臺南市 南區 永華路一段275號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.18989690000001, 22.9884727]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={D40AA975-A3DF-48B6-9BD8-77530AE54B1A}
20130711084724106,西湖社區活動中心,0921575286,社福及社區,社區活動中心,社區活動中心,中西區,臺南市 中西區 湖美街60巷31號       ,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.18109300000003, 23.0013551]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={5810C25F-4774-4DBA-B7DB-826E64064B90}
20130711084724131,公親社區活動中心,06-2554707,社福及社區,社區活動中心,社區活動中心,安南區,臺南市 安南區 公學路1段211號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.19965209999998, 23.0770447]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={5E8FC888-AAD4-4CE8-890F-6F5A0CF0899E}
20130711084724132,總頭社區活動中心,0933663157,社福及社區,社區活動中心,社區活動中心,安南區,臺南市 安南區 長溪路2段565號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.20219050000003, 23.0551555]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={6C3F7917-B4EA-4816-B6F8-7D782F7E7C74}
20130711084724133,安和社區活動中心,0929318689,社福及社區,社區活動中心,社區活動中心,安南區,臺南市 安南區 安和路1段96巷54號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.21544470000003, 23.0288331]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={4B84F12D-084B-4BD6-9A04-0339FEABBAC7}
20130711084724134,頂安社區活動中心,0932987721,社福及社區,社區活動中心,社區活動中心,安南區,臺南市安南區怡安路1段385巷42號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.20677509999996, 23.0416306]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={C4C23BBE-F2ED-46E9-9A08-BE6B0315DAD3}
20130711084724136,佃東佃西聯合社區活動中心,06-2466319 ,社福及社區,社區活動中心,社區活動中心,安南區,臺南市 安南區 公學路4段325號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.17487200000005, 23.0659825]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={90B80863-444C-4E14-8573-6C0A9F4D776D}
20130711084724137,海東社區活動中心,06-2467321; 0933612912,社福及社區,社區活動中心,社區活動中心,安南區,臺南市 安南區 海佃路2段509巷65號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.185338, 23.04146]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={EC2252D9-25E1-4026-AB96-9412B9FF961C}
20130711084724138,登陸社區活動中心,06-2572523,社福及社區,社區活動中心,社區活動中心,安南區,臺南市 安南區 城西街2段233巷15號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.11821580000003, 23.0565043]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={67B67614-7250-46B3-B1BB-9B060A192B10}
20130711084724139,城北社區活動中心,06-2572288,社福及社區,社區活動中心,社區活動中心,安南區,臺南市安南區城北里安中路6段507巷15號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.13070500000003, 23.0607836]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={219A4C65-157C-4946-9872-DD1BF643A694}
20130711084724140,城中社區活動中心,06-2571856,社福及社區,社區活動中心,社區活動中心,安南區,臺南市 安南區 安中路6段507巷25號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.13070500000003, 23.0607836]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={5EAAD6C5-854A-4231-8D31-231A5FAA42D8}
20130711084724141,南興社區活動中心,06-2872198,社福及社區,社區活動中心,社區活動中心,安南區,臺南市安南區安興街435巷2號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.1565723, 23.0697607]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={B9E104B3-EAC2-4E6A-8412-DE31747E3EC2}
20130711084724142,淵西社區活動中心,06-2464325,社福及社區,社區活動中心,社區活動中心,安南區,臺南市 安南區 安中路4段318號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.16649970000003, 23.0511115]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={32324CC7-7199-4530-8D65-2418877B7B18}
20130711084724143,鹿耳社區活動中心,0932705505,社福及社區,社區活動中心,社區活動中心,安南區,臺南市 安南區 北汕尾2路800巷9弄95號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.12917730000004, 23.0367865]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={B5455C46-95C7-4276-9166-AFB9E0A33827}
20130711084724145,媽祖宮社區活動中心,06-2841343,社福及社區,社區活動中心,社區活動中心,安南區,臺南市 安南區 媽祖宮五街10號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.12797290000003, 23.0458869]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={F68F4A8F-89D6-4A5C-9263-361C957CE54F}
20130711084724147,幸福社區活動中心,06-2800256,社福及社區,社區活動中心,社區活動中心,安南區,臺南市 安南區 府安路6段85號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.18842500000005, 23.01849]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={471F642B-C0E4-4004-A57A-81914A0DBD9C}
20130711084724148,理想大安社區聯合活動中心,06-2553929 0914101587,社福及社區,社區活動中心,社區活動中心,安南區,臺南市 安南區 大安街135號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.19318900000007, 23.03324]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={C68313B7-CDDD-4E5E-84FF-506EFDA100D0}
20130711084724149,港仔宮社區活動中心,06-2282570,社福及社區,社區活動中心,社區活動中心,安平區,臺南市 安平區 安平路790號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.16136529999994, 23.0003197]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={7E54D425-A2C4-4D10-8871-D7EA4AAEF41D}
20130711084724150,菩薩社區活動中心,06-2241741,社福及社區,社區活動中心,社區活動中心,安平區,臺南市 安平區 安平路121巷3號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.17261600000006, 22.998518]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={4E59FE88-8C00-4717-908A-EDF4EF31D0CF}
20130711084724151,校前社區活動中心,06-2204025,社福及社區,社區活動中心,社區活動中心,安平區,臺南市安平路51巷20弄34號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.16581500000007, 22.9985491]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={437430A6-5FFF-4EAC-A38A-38F11F2E6E16}
20130711084724152,王城西社區活動中心,0979-517165,社福及社區,社區活動中心,社區活動中心,安平區,臺南市 安平區 國勝路35巷17號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.16119800000001, 22.99982]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={65FE551F-55BB-4509-9BB3-A9FB5EA1E450}
20130711084724153,崇義社區活動中心,06-3915524 0912763776,社福及社區,社區活動中心,社區活動中心,安平區,臺南市 安平區 安北路470號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.15214259999993, 22.9994695]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={D974D28A-F2D4-4665-9021-9F7E24905D37}
20130711084724154,沙灘忠誠社區聯合活動中心,0919-853137,社福及社區,社區活動中心,社區活動中心,安平區,臺南市 安平區 世平路69號,提供社區居民舉行會議、辦理各式公益活動與情感交流的場所,"[120.14901399999997, 22.99679]",http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid={53F894A9-C5EB-4163-8DCC-6166BB83D9C8}
20140121104241,臺南市私立受恩社區式服務類長期照顧機構,06-6859383,老人福利,長期照顧,小規模多機能,白河區,臺南市白河區大德街33號2樓,日間照顧、居家服務、夜間喘息,"[120.41267199999993, 23.3541089]",https://goo.gl/cVeZcw
120191129165619,臺南市私立合信老人長期照顧中心(養護型),06-6572886,老人福利,長期照顧,喘息服務單位,新營區,730臺南市新營區新南里008鄰明清街14號、14-1號、14-2號、14-3號、14-4號,喘息服務,"[120.29805299999998, 23.3089032]",
120191129165740,臺南市私立宜仁老人長期照顧中心(養護型),06-2019321,老人福利,長期照顧,喘息服務單位,永康區,710臺南市永康區龍潭里019鄰中山北路385巷3弄4號,喘息服務,"[120.26717729999996, 23.0296415]",
2019120214560341,臺南市私立康泰老人長期照顧中心(養護型),06-7222955,老人福利,低收老人公費安置,收容照顧機構,佳里區,72245 臺南市佳里區建南里佳南路799號,為本市低收老人入住機構之需求，減輕家庭照顧及經濟的負擔。,"[120.17348479999998, 23.1481098]",
2019120214560342,財團法人台灣省台南市台灣首廟天壇附設臺南市私立天壇老人養護中心,06-5800111,老人福利,低收老人公費安置,收容照顧機構,新化區,臺南市新化區知義里新和庄22號,為本市低收老人入住機構之需求，減輕家庭照顧及經濟的負擔。,"[120.328938, 23.020517]",
2019120214560343,臺南市私立天寶老人長期照顧中心(養護型),06-5982336,老人福利,低收老人公費安置,收容照顧機構,新化區,臺南市新化區唪口里唪口201號,為本市低收老人入住機構之需求，減輕家庭照顧及經濟的負擔。,"[120.29886169999997, 23.0471423]",
120210601160007,臺南市新營區角帶社區發展協會,06-6524816,老人福利,長期照顧,C級巷弄長照站,新營區,臺南市新營區姑爺里角帶圍65-1號,關懷訪視、電話問安、共餐服務、健康促進、預防及延緩失能,"[120.2555998, 23.2763179]",
120210601160125,臺南市白河區蓮潭社區發展協會,06-6877091,老人福利,長期照顧,C級巷弄長照站,白河區,臺南市白河區廣蓮里6鄰30號,關懷訪視、電話問安、共餐服務、健康促進、預防及延緩失能,"[120.4040725, 23.4016267]",
2017101111014719,財團法人台南市私立朝興慈善事業基金會附設朝興啟能中心,06-2653811,身心障礙者,機構式服務,身障福利機構,南區,臺南市南區新和路9號,收容身心障礙者(服務全區),"[120.18088109999997, 22.9672909]",http://www.tnch.org.tw/
2017101111014720,財團法人台南市私立荷園社會福利慈善事業基金會附設弘能家園,06-7862290,身心障礙者,機構式服務,身障福利機構,北門區,臺南市北門區仁里里二重港257-8號,收容身心障礙者(服務全區),"[120.14200900000003, 23.248044]",https://zh-tw.facebook.com/hongnenghome/
120171019101317,身心障礙者自立生活支持服務,06-2058167,身心障礙者,社區式服務,自立生活,東區,臺南市永康區西灣里國光六街2號1樓,1.身心障礙者自立生活規劃 2.同儕支持員諮詢服務 3.個人助理支持服務 4.身心障礙者電話關懷服務 5.身心障礙者家庭關懷訪視服務,"[120.261654, 23.007345]",
